"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl_id","gene_name","gene_symbol"
"10285",589.106600098127,-0.208870563070358,0.256967707408945,-0.812828059900759,0.416316645243716,0.998139332016304,"ENSG00000119953","survival motor neuron domain containing 1","SMNDC1"
"105378482",47.2431515423176,0.108707900058991,0.825859905961004,0.131629952337369,0.895276993115527,0.999768645777355,NA,"uncharacterized LOC105378482","LOC105378482"
"1847",151.005908314771,1.11087106214274,0.502885918348185,2.20899218214658,0.0271751846833082,0.446433168040023,"ENSG00000138166","dual specificity phosphatase 5","DUSP5"
"9126",2155.49575071051,0.362811917325341,0.237191764215782,1.52961431238936,0.126112224648083,0.815277371590236,"ENSG00000108055","structural maintenance of chromosomes 3","SMC3"
"282996",13.4856998142939,0.221904739730699,1.44978955875316,0.153059965421147,0.878350986766555,0.999768645777355,"ENSG00000203867","RNA binding motif protein 20","RBM20"
"282997",61.1504579644703,0.685519583924682,0.67150180140157,1.02087527165803,0.307313536289914,0.980435325462661,NA,"PDCD4 antisense RNA 1","PDCD4-AS1"
"27250",6219.88908267765,-0.0439136821269671,0.205835177396913,-0.213343912747665,0.831058724457246,0.999768645777355,"ENSG00000150593","programmed cell death 4","PDCD4"
"100616113",128.571377187272,0.00953096440040061,0.507769783218135,0.018770247295921,0.985024388858632,0.999768645777355,"ENSG00000284482","microRNA 4680","MIR4680"
"92482",1325.95085439186,-0.0542029908603126,0.250228554374421,-0.21661393119511,0.828509227978719,0.999768645777355,"ENSG00000214413","BBSome interacting protein 1","BBIP1"
"8036",1569.3338788001,-0.108064025550295,0.20963177940598,-0.515494482069986,0.606207524485904,0.999768645777355,"ENSG00000108061","SHOC2 leucine rich repeat scaffold protein","SHOC2"
"644511",10.5542175776488,0.082126902940561,1.4498775334872,0.0566440275428172,0.954828761917347,0.999768645777355,"ENSG00000234118","ribosomal protein L13a pseudogene 6","RPL13AP6"
"150",409.463848937536,-0.245845835608925,0.333771924101163,-0.736568350591441,0.461384887642562,0.999768645777355,"ENSG00000150594","adrenoceptor alpha 2A","ADRA2A"
"57678",254.392012531264,0.782482012955126,0.475042911199262,1.64718174823349,0.0995206941918652,0.762921135398211,"ENSG00000119927","glycerol-3-phosphate acyltransferase, mitochondrial","GPAM"
"51703",12.1904352907992,2.3113074000978,1.75009592220158,1.32067469604194,0.186609854761328,0.890171780306835,"ENSG00000197142","acyl-CoA synthetase long chain family member 5","ACSL5"
"64429",931.744640160435,-0.105591577334376,0.248596531619886,-0.424750806643713,0.671018342262923,0.999768645777355,"ENSG00000023041","zinc finger DHHC-type palmitoyltransferase 6","ZDHHC6"
"143187",262.65847923569,0.130282062706397,0.340395995369607,0.382736766820465,0.701914950437968,0.999768645777355,"ENSG00000151532","vesicle transport through interaction with t-SNAREs 1A","VTI1A"
"105378487",3.66331760444377,1.76744150684864,2.77072103458458,0.637899479878036,0.523539116355417,NA,NA,NA,NA
"112268058",24.5858152977172,-0.0596915305711606,1.05185342836558,-0.0567489052765768,0.954745215979575,0.999768645777355,NA,NA,NA
"103344931",96.0716415925879,-0.405894754424942,0.539643513843816,-0.752153493949742,0.451958757316766,0.999768645777355,"ENSG00000260917","uncharacterized LOC103344931","LOC103344931"
"6934",578.885100101235,-0.0527922519308717,0.315320839887322,-0.167423922724983,0.867036503218485,0.999768645777355,"ENSG00000148737","transcription factor 7 like 2","TCF7L2"
"107984269",3.60665100020111,-5.37715009943483,3.97666229959446,-1.35217669853012,0.176318795978523,NA,NA,NA,NA
"3026",12.8852806927836,-1.55698277409786,1.51262386968255,-1.0293257995622,0.303326603711799,0.97963842764964,"ENSG00000148702","hyaluronan binding protein 2","HABP2"
"4892",3.22558108619203,-1.84413145692895,2.54122025118035,-0.725687376398163,0.468030442256719,NA,"ENSG00000197893","nebulin related anchoring protein","NRAP"
"840",261.664205235068,1.09877377809922,0.403387464623002,2.72386693802225,0.00645224962353057,0.216867574457112,"ENSG00000165806","caspase 7","CASP7"
"79949",14.02897709594,-0.924314965922521,2.14184561158091,-0.431550696709778,0.666067998673684,0.999768645777355,"ENSG00000148735","pleckstrin homology domain containing S1","PLEKHS1"
"9937",261.036375898187,-0.634612175530344,0.414287251931565,-1.53181680723107,0.125567647361863,0.815156854801752,"ENSG00000198924","DNA cross-link repair 1A","DCLRE1A"
"374354",1012.74742942398,-0.0389055365791891,0.27828912746351,-0.139802574875263,0.88881597882131,0.999768645777355,"ENSG00000196865","NHL repeat containing 2","NHLRC2"
"153",111.383589937631,0.234778686088025,0.586300439148473,0.400440918019798,0.68883179154413,0.999768645777355,"ENSG00000043591","adrenoceptor beta 1","ADRB1"
"55088",2646.22256316716,-0.0434221788561067,0.204447328347069,-0.212388096274819,0.831804271745425,0.999768645777355,"ENSG00000165813","coiled-coil domain containing 186","CCDC186"
"100302224",26.5518810757248,0.0679322178124576,0.988147546938201,0.0687470388637277,0.945190975147216,0.999768645777355,"ENSG00000284442","microRNA 2110","MIR2110"
"56165",8.40895606014455,1.2359467971934,2.09604865256046,0.589655586326018,0.555421576983476,NA,"ENSG00000095627","tudor domain containing 1","TDRD1"
"340706",40.6976840334016,-1.98283407958125,0.863989703744018,-2.29497420048969,0.021734602875329,0.410578087579636,"ENSG00000165816","von Willebrand factor A domain containing 2","VWA2"
"84632",10.4962284332927,-0.730216568530132,1.75025419993834,-0.417206008450575,0.676527730729039,0.999768645777355,"ENSG00000169129","actin filament associated protein 1 like 2","AFAP1L2"
"3983",3880.81885782941,0.270822884642701,0.182781457728132,1.48167592057134,0.138426547151598,0.830591345322112,"ENSG00000099204","actin binding LIM protein 1","ABLIM1"
"101927692",12.0427000429856,0.496422361815397,1.39479893732903,0.35590962147277,0.721908250103208,0.999768645777355,"ENSG00000228484","uncharacterized LOC101927692","LOC101927692"
"57700",503.491005996535,-0.316468249755057,0.310417939490655,-1.01949085247563,0.307969993739968,0.980435325462661,"ENSG00000151553","FHF complex subunit HOOK interacting protein 2A","FHIP2A"
"142940",569.492306546779,0.176125841105134,0.311763784648963,0.564933612489491,0.572118920210835,0.999768645777355,"ENSG00000165832","TruB pseudouridine synthase family member 1","TRUB1"
"26033",982.832264294059,-0.233345987036754,0.234374629958506,-0.995611116604496,0.31943913135009,0.983835734183115,"ENSG00000107518","attractin like 1","ATRNL1"
"105378497",49.6098944454687,0.05023697622236,0.71018080739608,0.0707382904454386,0.943606045785044,0.999768645777355,NA,"uncharacterized LOC105378497","LOC105378497"
"2674",45.1625302670313,-0.589011071924943,0.990018001362355,-0.594949860623151,0.551876986810065,0.999768645777355,"ENSG00000151892","GDNF family receptor alpha 1","GFRA1"
"5406",65054.1967553437,-5.26370449379395,1.14454359388836,-4.59895500870487,4.24615462696737e-06,0.000769712029652086,"ENSG00000175535","pancreatic lipase","PNLIP"
"5407",2835.60523327742,-5.33886854495039,1.11965744402436,-4.7683053182418,1.85782082179405e-06,0.000401692198408626,"ENSG00000187021","pancreatic lipase related protein 1","PNLIPRP1"
"5408",6738.93598968624,-5.67685370483213,2.10714865214123,-2.69409265410082,0.00705805412842185,0.225380497132844,"ENSG00000266200","pancreatic lipase related protein 2 (gene/pseudogene)","PNLIPRP2"
"105378499",9.00957138375338,-0.0169623198543828,1.58837863228296,-0.0106790153869062,0.991479540445999,NA,"ENSG00000232767","HSPA12A antisense RNA 1","HSPA12A-AS1"
"259217",162.6204534028,-0.476318262107326,0.488411493114376,-0.975239667416634,0.329441389836822,0.986305505632163,"ENSG00000165868","heat shock protein family A (Hsp70) member 12A","HSPA12A"
"387712",586.559038609708,-0.172235675603037,0.255422491320914,-0.674316794548212,0.500109928917319,0.999768645777355,"ENSG00000188316","enolase 4","ENO4"
"57698",2519.00981956113,-0.292745153089831,0.181423380548795,-1.61360212892238,0.106613754783482,0.776044920041323,"ENSG00000187164","shootin 1","SHTN1"
"105378500",6.75860971917055,0.592225338204886,2.0028380946983,0.295693066640066,0.767464492566992,NA,"ENSG00000225936","SLC18A2 antisense RNA 1","SLC18A2-AS1"
"6571",1046.70950165194,1.03724626346379,0.275971835582842,3.75852217409493,0.000170919893451729,0.0169465657894184,"ENSG00000165646","solute carrier family 18 member A2","SLC18A2"
"118987",2023.52224958235,0.013216032850176,0.215224863699966,0.0614056973854092,0.951036115067102,0.999768645777355,"ENSG00000165650","PDZ domain containing 8","PDZD8"
"22841",681.176096172013,0.0276384573021583,0.275499723249351,0.100321179913285,0.920089343175553,0.999768645777355,"ENSG00000107560","RAB11 family interacting protein 2","RAB11FIP2"
"255082",122.850081426465,0.303767971959513,0.647959786934163,0.468806827344639,0.639207719414015,0.999768645777355,"ENSG00000177640","cancer susceptibility 2","CASC2"
"63877",1343.58942629501,-0.120464329570111,0.204441585165544,-0.589235939804352,0.55570301105912,0.999768645777355,"ENSG00000165669","family with sequence similarity 204 member A","FAM204A"
"2834",131.783471912978,-0.938832526465251,0.530235425594972,-1.77059562818119,0.0766279694791937,0.69302928349156,"ENSG00000119973","prolactin releasing hormone receptor","PRLHR"
"143384",2371.76980052244,-0.171529012582384,0.247009645791258,-0.694422325221013,0.487417397021825,0.999768645777355,"ENSG00000151893","CDK2 associated cullin domain 1","CACUL1"
"340719",318.351782875939,0.207043221625709,0.316537275843337,0.654087961912518,0.513055136701264,0.999768645777355,"ENSG00000188613","nanos C2HC-type zinc finger 1","NANOS1"
"8661",3558.81020345542,-0.0908277315935881,0.193605996854333,-0.469136974418854,0.63897173174434,0.999768645777355,"ENSG00000107581","eukaryotic translation initiation factor 3 subunit A","EIF3A"
"404636",361.016483055829,0.164190039223194,0.346058442135999,0.474457545984872,0.635173665182155,0.999768645777355,"ENSG00000119979","DENN domain containing 10","DENND10"
"119559",651.252597566352,-0.32021348419744,0.260062519607715,-1.23129424678519,0.218212832874805,0.914792678770413,"ENSG00000183605","sideroflexin 4","SFXN4"
"10935",6310.7399322302,-0.264070244027193,0.214321921112249,-1.23211962013391,0.217904403309164,0.91465223362129,"ENSG00000165672","peroxiredoxin 3","PRDX3"
"2869",13.642087174006,1.08839065574791,1.4582509718603,0.746367173244154,0.455445643561871,0.999768645777355,"ENSG00000198873","G protein-coupled receptor kinase 5","GRK5"
"6001",6.21939028278782,1.37289584246037,1.96677589993816,0.698043860769057,0.485149764769845,NA,"ENSG00000148908","regulator of G protein signaling 10","RGS10"
"7073",1620.47643740549,-0.151276956422323,0.208983855820214,-0.723869103805151,0.46914609958017,0.999768645777355,"ENSG00000151923","TIA1 cytotoxic granule associated RNA binding protein like 1","TIAL1"
"105378512",13.2034563126813,0.605490337739108,1.35002483899745,0.448503109164092,0.653790142788462,0.999768645777355,NA,"uncharacterized LOC105378512","LOC105378512"
"9531",532.024615897793,-0.216166547174732,0.367539592478842,-0.588144928052005,0.556435018851556,0.999768645777355,"ENSG00000151929","BAG cochaperone 3","BAG3"
"22876",933.134295015046,-0.298695805718569,0.363284307227099,-0.82220949206002,0.410957677399586,0.998139332016304,"ENSG00000198825","inositol polyphosphate-5-phosphatase F","INPP5F"
"105378513",7.01375611737131,0.679804531752341,2.01898759660128,0.336705650345108,0.736338803490266,NA,NA,"uncharacterized LOC105378513","LOC105378513"
"79892",417.761601481896,0.425114419636878,0.291465515632538,1.4585410514664,0.144691468452839,0.83923597365061,"ENSG00000197771","minichromosome maintenance complex binding protein","MCMBP"
"11196",665.276189859612,-0.410595584829617,0.264095001408362,-1.55472683178401,0.120011141454866,0.802274118281272,"ENSG00000107651","SEC23 interacting protein","SEC23IP"
"105378515",6.40085406482383,-0.823894618967119,2.5042379191716,-0.329000137191303,0.742155584337634,NA,NA,"uncharacterized LOC105378515","LOC105378515"
"196051",38.2284624123856,1.1266931964442,0.906510488593126,1.24289041397942,0.213908218613465,0.913346869197534,"ENSG00000203805","phospholipid phosphatase 4","PLPP4"
"404216",2.50039242695077,0.996799026223166,3.2155986113387,0.309988635617735,0.756569598446469,NA,"ENSG00000177234","long intergenic non-protein coding RNA 1561","LINC01561"
"105378516",54.0675531598647,1.58997464539411,0.722697214759131,2.20005641771296,0.027802892484607,0.450545563008968,"ENSG00000274461","long intergenic non-protein coding RNA 2930","LINC02930"
"283089",19.4577055884785,-0.187229666721139,1.21399544275547,-0.154226004585465,0.877431538790824,0.999768645777355,"ENSG00000227165","WDR11 divergent transcript","WDR11-DT"
"55717",751.46944693479,0.399069458367072,0.241948653042827,1.64939731363759,0.0990662647214546,0.762426126758546,"ENSG00000120008","WD repeat domain 11","WDR11"
"105378519",10.4425177036344,-0.0102124098907066,1.46003966071192,-0.00699461128728996,0.994419153151862,0.999768645777355,NA,"uncharacterized LOC105378519","LOC105378519"
"2263",30.3842053723767,-3.06572421254235,1.87103988263236,-1.63851355655188,0.101314608432261,0.766405452376249,"ENSG00000066468","fibroblast growth factor receptor 2","FGFR2"
"11101",444.483580897579,-0.000474651196703916,0.298018271275057,-0.00159269159797868,0.998729216501111,0.999768645777355,"ENSG00000107669","arginyltransferase 1","ATE1"
"100130887",4.79714851672755,1.85412485213821,2.12818738259627,0.871222556481975,0.383632646058324,NA,"ENSG00000293468","ATE1 opposite strand, pseudogene","ATE1OSP"
"54780",143.164211010121,1.02491785390809,0.445107906817578,2.30262783071193,0.0212997918974141,0.407511796792104,"ENSG00000107672","NSE4 homolog A, SMC5-SMC6 complex component","NSMCE4A"
"10579",487.297802867036,-0.165180055767897,0.303009436798381,-0.545131721022291,0.585662927372671,0.999768645777355,"ENSG00000138162","transforming acidic coiled-coil containing protein 2","TACC2"
"118663",6.62294448310037,2.87047420733923,2.5453702710658,1.12772363218389,0.259436653994432,NA,"ENSG00000138152","BTB domain containing 16","BTBD16"
"59338",1143.82256198066,0.0017174121699222,0.217442517071895,0.00789823532696855,0.993698185495185,0.999768645777355,"ENSG00000107679","pleckstrin homology domain containing A1","PLEKHA1"
"5654",212.001404778165,0.761666670754006,0.523965686876462,1.45365753871128,0.146041275925881,0.841636717330075,"ENSG00000166033","HtrA serine peptidase 1","HTRA1"
"100533195",267.012209091441,-4.11803421458988,0.660328902789606,-6.23633797823018,4.47932786089805e-10,2.4359399330811e-07,"ENSG00000286088","FAM24B-CUZD1 readthrough","FAM24B-CUZD1"
"50624",255.573107886711,-4.60311026091283,0.677742351695918,-6.79182915070078,1.10720626620798e-11,8.27913485557015e-09,"ENSG00000138161","CUB and zona pellucida like domains 1","CUZD1"
"196792",68.175520734851,-0.300624291309225,0.834367306572654,-0.360302098297817,0.718621230336935,0.999768645777355,"ENSG00000213185","family with sequence similarity 24 member B","FAM24B"
"399815",11.7307623331234,1.73805626100959,1.74693096343613,0.994919832201564,0.31977525640759,0.983999785920886,"ENSG00000293310","C10orf88B (pseudogene)","C10orf88B"
"80007",335.861972318547,-0.0120914489452971,0.4014931852255,-0.0301161997021342,0.975974381097098,0.999768645777355,"ENSG00000119965","chromosome 10 open reading frame 88","C10orf88"
"118672",201.121938085886,-0.00383407753069705,0.493534300781154,-0.00776861410570362,0.993801605093219,0.999768645777355,"ENSG00000179988","phosphoseryl-tRNA kinase","PSTK"
"64376",886.331409941434,-0.291035259621555,0.261953559811811,-1.11101853256217,0.266560372265888,0.953117367051105,"ENSG00000095574","IKAROS family zinc finger 5","IKZF5"
"36",575.242965727202,-0.655125159821563,0.267798940567217,-2.44633215663199,0.014431797562335,0.336768379889596,"ENSG00000196177","acyl-CoA dehydrogenase short/branched chain","ACADSB"
